EntityName,CIK,Metric,end,val,start,year,quarter
LOCKHEED MARTIN CORPORATION,936468,LiabilitiesCurrent,2021-03-28,14717000000,,2021,Q1
LOCKHEED MARTIN CORPORATION,936468,StockholdersEquity,2021-03-28,6312000000,,2021,Q1
LOCKHEED MARTIN CORPORATION,936468,AssetsCurrent,2021-06-27,20674000000,,2021,Q2
LOCKHEED MARTIN CORPORATION,936468,LiabilitiesCurrent,2021-06-27,15242000000,,2021,Q2
LOCKHEED MARTIN CORPORATION,936468,StockholdersEquity,2021-06-27,6522000000,,2021,Q2
LOCKHEED MARTIN CORPORATION,936468,AssetsCurrent,2021-09-26,21357000000,,2021,Q3
LOCKHEED MARTIN CORPORATION,936468,LiabilitiesCurrent,2021-09-26,15026000000,,2021,Q3
LOCKHEED MARTIN CORPORATION,936468,StockholdersEquity,2021-09-26,9631000000,,2021,Q3
LOCKHEED MARTIN CORPORATION,936468,AssetsCurrent,2021-12-31,19815000000,,2021,Q4
LOCKHEED MARTIN CORPORATION,936468,LiabilitiesCurrent,2021-12-31,13997000000,,2021,Q4
LOCKHEED MARTIN CORPORATION,936468,StockholdersEquity,2021-12-31,10959000000,,2021,Q4
LOCKHEED MARTIN CORPORATION,936468,AssetsCurrent,2022-03-27,20390000000,,2022,Q1
LOCKHEED MARTIN CORPORATION,936468,LiabilitiesCurrent,2022-03-27,16047000000,,2022,Q1
LOCKHEED MARTIN CORPORATION,936468,StockholdersEquity,2022-03-27,10002000000,,2022,Q1
LOCKHEED MARTIN CORPORATION,936468,AssetsCurrent,2022-06-26,20973000000,,2022,Q2
LOCKHEED MARTIN CORPORATION,936468,LiabilitiesCurrent,2022-06-26,16479000000,,2022,Q2
LOCKHEED MARTIN CORPORATION,936468,StockholdersEquity,2022-06-26,11432000000,,2022,Q2
LOCKHEED MARTIN CORPORATION,936468,AssetsCurrent,2022-09-25,20960000000,,2022,Q3
LOCKHEED MARTIN CORPORATION,936468,LiabilitiesCurrent,2022-09-25,16347000000,,2022,Q3
LOCKHEED MARTIN CORPORATION,936468,StockholdersEquity,2022-09-25,11966000000,,2022,Q3
LOCKHEED MARTIN CORPORATION,936468,AssetsCurrent,2022-12-31,20991000000,,2022,Q4
LOCKHEED MARTIN CORPORATION,936468,LiabilitiesCurrent,2022-12-31,15887000000,,2022,Q4
LOCKHEED MARTIN CORPORATION,936468,StockholdersEquity,2022-12-31,9266000000,,2022,Q4
LOCKHEED MARTIN CORPORATION,936468,AssetsCurrent,2023-03-26,22144000000,,2023,Q1
LOCKHEED MARTIN CORPORATION,936468,LiabilitiesCurrent,2023-03-26,16982000000,,2023,Q1
LOCKHEED MARTIN CORPORATION,936468,StockholdersEquity,2023-03-26,9646000000,,2023,Q1
LOCKHEED MARTIN CORPORATION,936468,AssetsCurrent,2023-06-25,24087000000,,2023,Q2
LOCKHEED MARTIN CORPORATION,936468,LiabilitiesCurrent,2023-06-25,17704000000,,2023,Q2
LOCKHEED MARTIN CORPORATION,936468,StockholdersEquity,2023-06-25,9240000000,,2023,Q2
LOCKHEED MARTIN CORPORATION,936468,AssetsCurrent,2023-09-24,23322000000,,2023,Q3
LOCKHEED MARTIN CORPORATION,936468,LiabilitiesCurrent,2023-09-24,17193000000,,2023,Q3
LOCKHEED MARTIN CORPORATION,936468,StockholdersEquity,2023-09-24,9274000000,,2023,Q3
LOCKHEED MARTIN CORPORATION,936468,AssetsCurrent,2023-12-31,20521000000,,2023,Q4
LOCKHEED MARTIN CORPORATION,936468,LiabilitiesCurrent,2023-12-31,16937000000,,2023,Q4
LOCKHEED MARTIN CORPORATION,936468,StockholdersEquity,2023-12-31,6835000000,,2023,Q4
